x,y,category
84569,72945,0
76977,17443,0
1361,19418,0
51704,29086,0
35173,94052,0
41355,83085,0
95151,42596,0
13528,30082,0
44973,1409,0
51074,60240,0
66886,74793,0
48129,68647,0
6825,97650,0
86303,13325,0
24897,85143,0
73746,23638,0
18482,411,0
47652,456,0
56937,9170,0
57992,57256,0
43173,48947,0
77572,79452,0
64815,30475,0
2544,75034,0
37403,577,0
26458,95403,0
20429,90901,0
66475,86460,0
67515,81361,0
99082,62091,0
90945,31075,0
46564,34789,0
64792,3685,0
68500,66879,0
32040,14004,0
39164,46202,0
87126,69937,0
47262,70559,0
82813,20499,0
70398,18111,0
25189,69416,0
14232,87565,0
26925,94676,0
89142,12290,0
51412,31812,0
46071,43491,0
45253,23065,0
91425,47762,0
69263,81564,0
14854,977,0
81105,65328,0
82498,85652,0
91309,82204,0
78784,25646,0
21131,12419,0
63897,97280,0
18139,13653,0
36334,58547,0
72553,27908,0
90341,58215,0
4213,67992,0
72014,2838,0
237,99474,0
83310,35914,0
25657,39834,0
27495,89244,0
65988,8581,0
24393,72665,0
55888,55866,0
73186,14580,0
22967,88608,0
56030,15631,0
18647,71321,0
58659,36644,0
15475,526,0
17146,9424,0
71186,25888,0
42864,19052,0
97731,36604,0
27529,10737,0
13156,42905,0
91127,59027,0
70477,7791,0
52068,31719,0
25687,7062,0
73700,61545,0
62390,51872,0
17883,39032,0
97102,94719,0
77470,96455,0
36022,49888,0
82997,2090,0
13256,39828,0
27367,70535,0
48550,3640,0
96521,60633,0
65802,24694,0
92507,48210,0
57398,38357,0
15964,90505,0
59426,86366,0
61698,63915,0
15841,2267,0
33604,74671,0
89988,77298,0
16224,56048,0
62196,79549,0
33664,7168,0
1954,4338,0
82397,49459,0
34758,21906,0
10322,54286,0
17211,3509,0
83113,61473,0
57688,31417,0
98266,30210,0
31616,70798,0
32109,45692,0
98098,12220,0
38960,3084,0
16474,41087,0
43107,73611,0
27186,46985,0
92444,77865,0
6728,72637,0
98708,51167,0
84235,47472,0
46298,27843,0
26984,19925,0
29656,54268,0
53324,2321,0
41785,56507,0
13864,40120,0
42640,13533,0
10504,43400,0
96525,46080,0
12827,80459,0
68862,44807,0
74116,1552,0
15963,78776,0
75336,76236,0
19790,93561,0
30947,53097,0
36411,90957,0
69288,45543,0
50895,19534,0
40293,16150,0
44791,29879,0
72071,1368,0
22145,20929,0
5846,98858,0
53935,88265,0
98260,5777,0
52791,19055,0
6172,3363,0
98603,23341,0
11310,37839,0
28061,64461,0
46421,92898,0
59612,95742,0
7445,73617,0
87321,52947,0
36652,79230,0
78008,49024,0
37093,32449,0
6958,61797,0
6122,13420,0
63282,62908,0
20771,23135,0
92346,61252,0
27248,24111,0
56641,17494,0
74613,24324,0
17775,63833,0
52604,39566,0
53978,53848,0
89973,13139,0
93790,79375,0
46082,98432,0
83222,12471,0
92258,39460,0
4188,2258,0
51967,72882,0
94809,37214,0
24677,50945,0
24206,55690,0
22858,9140,0
4497,87440,0
26809,84391,0
49540,90592,0
32120,47975,0
28941,70893,0
69424,26303,0
91822,70933,0
28115,45109,0
39960,63378,0
2086,18112,0
51106,32300,0
37049,85575,0
94205,11660,0
54370,96997,0
95204,23734,0
17430,33671,0
96371,77399,0
20148,20532,0
61193,37699,0
21671,80217,0
19969,31429,0
79200,63578,0
22975,83412,0
67771,9369,0
63200,16398,0
72845,37022,0
17891,47862,0
10505,99365,0
98391,7347,0
55647,34172,0
34769,24708,0
83520,6923,0
12781,95749,0
33855,72028,0
54604,23088,0
81544,16508,0
85415,67046,0
76191,23385,0
22749,32223,0
54821,3387,0
89659,80303,0
85866,98574,0
65965,92038,0
29306,51703,0
59534,72200,0
73217,20985,0
88136,42010,0
88479,11311,0
40064,40141,0
64105,39734,0
96376,15190,0
89886,18559,0
28700,47056,0
96936,64811,0
86725,95832,0
56061,18578,0
41806,18558,0
25971,31052,0
18857,89879,0
95640,29242,0
32318,68048,0
23887,6182,0
7949,7934,0
42949,68805,0
89558,22188,0
91483,96220,0
42334,55623,0
11174,46937,0
34277,18401,0
11697,9925,0
77314,62720,0
59706,23567,0
71557,93046,0
34857,86786,0
60005,56313,0
21814,57691,0
76642,51265,0
60343,47975,0
22177,38103,0
8223,59546,0
74804,91284,0
12323,18420,0
41110,96365,0
97475,99050,0
88271,65618,0
41707,2265,0
2776,56862,0
26680,7823,0
60956,79059,0
24918,82981,0
43202,17613,0
44006,63437,0
33328,92389,0
91833,67880,0
92083,8439,0
35957,2301,0
77428,1978,0
62495,18852,0
16898,55470,0
29032,38431,0
53839,66496,0
73222,52304,0
18752,5102,0
53439,70288,0
39157,81059,0
87320,52885,0
80526,15259,0
51403,37654,0
63382,26192,0
43373,12545,0
5014,38615,0
13768,24184,0
28443,54837,0
42791,17843,0
16182,3636,0
4592,52285,0
94082,60184,0
42313,82811,0
39463,73168,0
78025,16718,0
41762,95270,0
80269,96151,0
94881,70887,0
1682,84717,0
48422,5119,0
77895,3434,0
42766,32325,0
48678,17470,0
37496,7655,0
82877,46743,0
25690,71737,0
80653,14710,0
41353,21854,0
67362,21082,0
52721,47436,0
21059,66941,0
74713,98050,0
75500,52093,0
45763,29371,0
23665,95154,0
17394,69432,0
12969,92172,0
19906,33618,0
68348,70471,0
29862,92236,0
688,58110,0
90323,23559,0
17152,47471,0
12127,10641,0
68343,573,0
40584,21411,0
61404,27864,0
73191,51401,0
89019,99927,0
88040,6196,0
10469,96437,0
23689,72392,0
94853,62490,0
99121,52130,0
82480,41349,0
76869,20468,0
45987,48281,0
42175,89810,0
57963,54384,0
86383,30911,0
37362,63717,0
90843,70074,0
55774,80242,0
66665,45181,0
306,49694,0
23154,66745,0
33706,17073,0
82551,72274,0
63510,28873,0
22584,52518,0
65030,86475,0
75355,15870,0
92086,16215,0
64513,89143,0
93060,22438,0
86327,14093,0
63019,93405,0
1123,66801,0
86326,1517,0
88848,46083,0
66385,29065,0
28113,56385,0
11137,7367,0
55972,40007,0
49802,2370,0
90048,57215,0
73308,99074,0
88236,88569,0
67312,6175,0
52945,91701,0
34140,97239,0
73718,49248,0
97741,15444,0
85269,15467,0
468,72344,0
66658,88915,0
33665,96771,0
2418,99055,0
37768,80256,0
2477,38364,0
32872,70094,0
81010,2399,0
53551,76958,0
49255,74844,0
98269,39892,0
80664,49585,0
86557,84631,0
91493,12231,0
68266,70560,0
26246,70909,0
9421,5939,0
6345,48540,0
41869,91065,0
30426,26334,0
49185,66536,0
13708,42020,0
373,63171,0
42627,622,0
8806,54447,0
7889,86481,0
22868,94817,0
8406,50735,0
70844,87309,0
30594,99597,0
6571,44725,0
12951,36869,0
56285,53212,0
87819,27834,0
31578,78552,0
69947,79070,0
4747,10586,0
90343,50560,0
75961,84928,0
43855,35740,0
59922,88145,0
6502,84259,0
11944,4389,0
3521,81859,0
69128,30940,0
54669,68297,0
87436,53294,0
1014,83582,0
91789,766,0
30821,92823,0
25377,40212,0
33086,2095,0
96202,82123,0
31212,58186,0
24275,31791,0
70973,60144,0
23873,81684,0
32392,7773,0
57392,23175,0
81892,86014,0
94663,36546,0
31499,25511,0
32252,43720,0
30949,48319,0
15395,99709,0
14994,17163,0
28468,72706,0
4128,77094,0
41556,84955,0
94485,41187,0
82417,86163,0
74218,6665,0
88624,36508,0
37004,50387,0
60328,47120,0
23253,51979,0
65784,638,0
79157,26077,0
54140,69865,0
7605,65499,0
20902,12193,0
5951,14515,0
920,75260,0
13636,20404,0
65366,57535,0
17736,20103,0
73755,68095,0
76587,13868,0
14725,371,0
85624,95329,0
58470,22610,0
82275,38221,0
67079,31925,0
72350,70640,0
19742,85158,0
43517,85406,0
79172,35736,0
67285,79615,0
49899,57518,0
43627,74357,0
39549,40492,0
40253,75440,0
99113,30516,0
716,37135,0
43816,12734,0
78549,71763,0
62562,81508,0
36856,88187,0
85249,16998,0
37851,82507,0
13404,39011,0
85326,23784,0
78520,35252,0
44179,49046,0
43142,65427,0
80096,11513,0
48228,56769,0
87778,94400,0
51302,6999,0
78152,759,0
25624,56392,0
28729,89172,0
48469,4647,0
64472,80221,0
62696,87267,0
29000,83520,0
20205,11321,0
4243,60204,0
72460,13457,0
48034,45307,0
7547,8739,0
79614,21006,0
10072,71859,0
67560,33569,0
13257,39941,0
17479,74364,0
13646,84419,0
28559,38638,0
95455,29638,0
67584,5730,0
79080,10234,0
97557,97256,0
1194,98892,0
86170,84861,0
25487,97440,0
84785,67692,0
51107,11360,0
29592,95528,0
59393,76624,0
61864,75912,0
84225,88725,0
40476,93371,0
68964,3141,0
52590,65958,0
21222,81134,0
4090,11350,0
53533,61519,0
67635,5042,0
36280,22694,0
21020,39619,0
24740,7677,0
89838,80182,0
83341,86483,0
93176,793,0
16489,55127,0
79731,47584,0
48432,13630,0
42928,35730,0
42935,21809,0
50302,13706,0
79978,77478,0
89444,66626,0
50880,86809,0
13328,52845,0
54326,94884,0
2754,2131,0
37739,55267,0
22713,20291,0
13150,99193,0
45421,43547,0
48981,13184,0
69078,3228,0
19017,49080,0
97351,71105,0
18215,59856,0
38845,8951,0
15796,52908,0
44241,82704,0
51993,29163,0
84945,62003,0
49509,92753,0
9872,92457,0
46162,43115,0
75423,18492,0
24609,62950,0
65008,22900,0
88568,22064,0
68747,19794,0
90567,28168,0
88326,70906,0
66252,78550,0
52914,22338,0
82711,50995,0
77780,84745,0
89340,89525,0
54052,84995,0
60096,94277,0
39982,37166,0
40354,36878,0
97281,56799,0
76407,34139,0
4079,16739,0
21217,68948,0
93971,61831,0
88936,41921,0
97363,41770,0
80733,17035,0
29619,8698,0
10340,30076,0
51072,98372,0
40728,54515,0
10821,66550,0
34471,78722,0
84421,57585,0
43158,78179,0
21988,72997,0
45645,8824,0
26482,69055,0
6097,45937,0
22029,216,0
3195,57355,0
71506,7284,0
81632,2142,0
46138,3608,0
70878,27426,0
21566,14209,0
23049,47111,0
75996,59416,0
54016,93343,0
3269,43339,0
2864,17280,0
27987,6847,0
21818,93489,0
72881,31317,0
57241,34938,0
2220,94386,0
34568,97794,0
26396,1687,0
2810,84810,0
95326,72758,0
74386,38284,0
18630,79925,0
15397,16243,0
78556,58544,0
94703,61908,0
83881,67685,0
61653,97872,0
72527,24061,0
3183,70628,0
12729,9180,0
24622,82260,0
31099,26393,0
41875,83685,0
77967,90904,0
91210,85877,0
81489,4713,0
66736,91258,0
75623,12062,0
95673,84665,0
33105,14004,0
81418,55617,0
1985,29951,0
3206,22155,0
94990,15927,0
99745,39206,0
97220,41135,0
50519,83328,0
2422,60032,0
73339,24004,0
75302,38545,0
86382,96808,0
97888,37358,0
86571,28380,0
75335,36127,0
32633,33256,0
12175,75793,0
223,55062,0
89825,98255,0
84133,26330,0
84710,53132,0
7387,22386,0
79154,38689,0
25801,38083,0
9273,36967,0
86242,15875,0
57274,55773,0
81361,93172,0
44146,78955,0
59658,553,0
57431,50256,0
85652,86316,0
25252,67720,0
60903,34498,0
82473,50616,0
40362,91462,0
67067,23744,0
79994,12359,0
43102,60027,0
25671,73943,0
50262,56464,0
21494,43808,0
56596,28815,0
36052,87835,0
83117,21303,0
44701,1793,0
15621,45046,0
45834,14473,0
6272,36102,0
78366,13955,0
34292,8459,0
3895,1099,0
95507,30687,0
84998,84183,0
73033,62773,0
91494,27572,0
32433,22746,0
7000,28489,0
80945,30376,0
95131,22426,0
54054,40790,0
17947,20876,0
68126,42744,0
71949,269,0
68998,92038,0
23779,44494,0
96927,30266,0
5934,27045,0
93660,3365,0
47031,71893,0
7849,58049,0
68604,80368,0
2090,85231,0
49576,77620,0
53823,81118,0
14424,54336,0
10084,78964,0
80000,77197,0
54596,57361,0
58167,9666,0
4557,96558,0
10920,74716,0
37573,43091,0
33231,87736,0
25945,51838,0
3366,55422,0
20755,66165,0
7087,81752,0
80373,45939,0
42923,43766,0
6393,30491,0
83821,74315,0
21092,99719,0
10484,72624,0
32056,93681,0
30497,82496,0
5531,97284,0
51650,38911,0
72495,11652,0
20089,38128,0
87316,5519,0
62869,76095,0
97381,9965,0
9069,89735,0
37570,42246,0
91290,25244,0
19585,29782,0
31890,51277,0
22164,44922,0
80282,23616,0
43419,84723,0
33936,30701,0
31582,97046,0
26721,66763,0
66688,17140,0
59777,8082,0
99845,87299,0
80036,45717,0
57698,15701,0
66780,5732,0
96414,63429,0
73848,65727,0
50010,97941,0
78750,39807,0
28555,50785,0
78692,62719,0
18556,64818,0
12317,30041,0
20249,35243,0
67453,83062,0
92718,47493,0
57870,69669,0
27655,16955,0
1658,30735,0
91350,65672,0
65866,17578,0
45208,96854,0
75901,43282,0
41027,65709,0
99495,58059,0
40337,23647,0
31516,38508,0
15587,33648,0
5346,59991,0
29701,87070,0
91686,10293,0
45101,18606,0
34823,75197,0
53175,57285,0
78651,55275,0
46001,42471,0
6081,37167,0
36883,13966,0
53099,17763,0
67376,87191,0
50018,47234,0
40515,65134,0
1754,48756,0
58215,58221,0
7089,37544,0
86021,63737,0
81209,31569,0
69533,20096,0
93971,74479,0
43782,15184,0
31032,30638,0
88393,23417,0
50465,52994,0
98410,99369,0
81169,65413,0
59731,19125,0
99167,57099,0
91612,32138,0
85933,44973,0
73676,39162,0
90416,78868,0
60006,28238,0
11320,39099,0
84347,41691,0
26569,53495,0
19742,58504,0
55271,70805,0
21845,88027,0
27347,49904,0
9624,39084,0
55402,14270,0
94541,13388,0
9897,96006,0
35488,68110,0
98129,49047,0
80754,79082,0
93638,37616,0
53008,70153,0
87588,80753,0
49062,59825,0
89768,20546,0
31397,27303,0
61449,17794,0
78182,48274,0
6446,23950,0
1521,87103,0
26487,66031,0
83142,97607,0
77192,88963,0
74030,96026,0
11526,9845,0
5995,65732,0
33203,39171,0
89595,23216,0
36847,72273,0
10180,26285,0
2998,57215,0
38677,77731,0
77311,37730,0
72361,70991,0
51392,23814,0
96899,92326,0
90875,13567,0
25861,72880,0
73492,50305,0
88662,35295,0
55482,98202,0
18025,4733,0
41826,85032,0
40208,35500,0
96937,36437,0
69597,56142,0
16535,69898,0
28727,48962,0
88195,47363,0
11167,22460,0
91658,95505,0
31769,6277,0
16472,35697,0
52250,52774,0
1674,93354,0
59016,66389,0
61926,61453,0
9424,25408,0
79314,66114,0
74650,46072,0
52883,83402,0
35571,48393,0
50218,85491,0
1283,65778,0
35828,93602,0
96443,85270,0
29775,22400,0
24907,1800,0
52033,81088,0
33344,13997,0
29281,3644,0
63477,96412,0
92608,65757,0
90146,80704,0
85749,27433,0
44831,34509,0
5240,11466,0
45283,85229,0
28572,38312,0
70089,92327,0
67524,45168,0
19759,13259,0
6946,58224,0
57797,89678,0
76846,89544,0
67266,51092,0
43723,90028,0
39078,76293,0
1799,2261,0
91815,35495,0
47264,2865,0
39151,77013,0
67733,90163,0
35446,16590,0
64684,68410,0
95799,60297,0
27606,75035,0
92893,52566,0
51159,81777,0
50928,93335,0
13825,9171,0
86369,98961,0
60744,11603,0
16980,40378,0
83186,89131,0
13626,89046,0
97251,63863,0
87617,36252,0
31262,90521,0
13254,42791,0
76420,87347,0
36524,49915,0
11418,74395,0
58503,42821,0
57686,33384,0
62690,41267,0
40877,33643,0
77912,65305,0
91323,35768,0
96120,28874,0
50822,84897,0
69818,53605,0
86529,70942,0
68302,9023,0
58749,46925,0
47370,68081,0
11689,21280,0
91461,55777,0
24434,66653,0
20947,79356,0
20056,24378,0
27530,26827,0
55677,85375,0
9935,8281,0
89939,19188,0
36235,55235,0
56387,35212,0
50404,83656,0
25532,90530,0
10962,7784,0
79409,72308,0
20066,76244,0
86814,54812,0
10401,75343,0
62425,93,0
21538,51389,0
1279,96398,0
1178,81727,0
11225,88495,0
49564,2942,0
43954,57084,0
53242,33075,0
11008,82399,0
30850,79100,0
88062,87296,0
52034,83908,0
41201,61959,0
98339,73700,0
56008,85383,0
91679,69850,0
5857,69257,0
13406,58815,0
40527,20554,0
69455,40299,0
83858,57781,0
61098,76247,0
54385,80472,0
23046,30725,0
82504,37185,0
47068,48784,0
33082,53934,0
32005,99944,0
81779,61701,0
59689,33860,0
87422,11241,0
47778,20805,0
61514,60453,0
91990,31907,0
67670,29833,0
36495,39,0
65871,84884,0
36242,87152,0
10699,20536,0
96547,40162,0
13853,76952,0
88663,28833,0
31312,49756,0
22488,46883,0
56441,73768,0
12564,70720,0
28518,17699,0
2689,32644,0
94311,32532,0
43134,48226,0
61524,99617,0
32510,28936,0
53294,42847,0
82753,16192,0
59117,99283,0
43906,85908,0
69346,4530,0
67743,41546,0
52355,53062,0
86781,69453,0
76053,85460,0
12665,10796,0
67589,55461,0
13310,29124,0
38835,84749,0
59573,99243,0
6143,81931,0
47164,88179,0
93283,79199,0
88398,98976,0
76525,41647,0
55755,47136,0
94173,53137,0
87064,13062,0
60550,89241,0
63935,80400,0
10651,58047,0
18635,86447,0
69841,4882,0
82914,81215,0
69790,42555,0
47007,98220,0
63985,87971,0
51335,15747,0
53920,5220,0
44879,83003,0
16751,94884,0
75475,75996,0
31086,60947,0
7550,94030,0
67072,3910,0
62013,77863,0
54564,74664,0
7365,58928,0
34336,21751,0
90754,3537,0
21221,32767,0
4083,30570,0
59480,24404,0
47937,93011,0
73066,83487,0
67595,43281,0
8689,43580,0
62404,77750,0
92810,54584,0
23429,92758,0
14819,32004,0
82670,20548,0
79721,33746,0
57526,12240,0
84434,29071,0
9887,19759,0
9610,90980,0
82586,8170,0
45716,33071,0
29540,4348,0
21438,97494,0
54163,62251,0
51101,2830,0
28810,54195,0
37733,51533,0
27361,32440,0
70870,33764,0
25775,99317,0
71804,33169,0
28627,91928,0
550,46001,0
27200,89971,0
94750,79526,0
19074,28280,0
16496,83055,0
15341,10913,0
93143,8419,0
70753,40784,0
90435,55853,0
64524,32881,0
50728,17146,0
76655,26041,0
9180,96128,0
96730,55259,0
25393,47098,0
67013,65129,0
67082,34265,0
29238,75395,0
29234,75154,0
8886,35912,0
34711,8428,0
85037,50863,0
90417,86443,0
63764,87740,0
45647,26529,0
67520,16709,0
66556,37432,0
58041,57381,0
86612,32949,0
78948,99903,0
72934,38060,0
77614,56694,0
28410,87749,0
5019,98011,0
94275,22777,0
21158,93713,0
82302,97356,0
29966,84682,0
66040,43544,0
74043,91328,0
26510,1061,0
91748,25765,0
48948,51047,0
96017,37020,0
66475,24303,0
55155,20123,0
81145,65211,0
33436,43230,0
47266,89996,0
18816,32293,0
37385,73029,0
38374,33064,0
44230,30346,0
65956,10456,0
69366,94573,0
32450,70822,0
73099,5220,0
642,56631,0
6780,41181,0
14292,28790,0
32249,80079,0
15524,46779,0
68939,75826,0
59946,36822,0
64864,76159,0
86062,50841,0
76073,99888,0
28549,48536,0
80089,43408,0
93352,16028,0
80853,84331,0
47695,90766,0
44857,58433,0
42559,71246,0
63156,83114,0
45249,12962,0
41340,26997,0
70374,28530,0
81803,86632,0
23917,79129,0
66876,35750,0
88187,12360,0
16624,19847,0
55005,54306,0
7487,31156,0
69647,6050,0
87593,85418,0
88784,45515,0
94255,789,0
66713,83935,0
20465,95244,0
27982,98099,0
68414,2414,0
54571,4319,0
26967,70629,0
87902,84157,0
77909,76054,0
7489,10098,0
30855,65637,0
89786,59818,0
78990,86690,0
42108,45411,0
94502,98454,0
69894,49422,0
96344,61281,0
27866,67957,0
48712,9773,0
50057,2123,0
77378,17724,0
52478,89548,0
2231,43911,0
77038,43917,0
40282,59170,0
73297,64950,0
83272,87821,0
61615,50927,0
30047,48035,0
74267,16124,0
52299,79315,0
5812,43661,0
41209,80084,0
24352,12428,0
27766,84500,0
88630,9690,0
60913,70397,0
88095,73555,0
7138,64277,0
71701,86279,0
60615,71529,0
61021,49835,0
67882,22820,0
75097,1682,0
72539,17678,0
14517,32838,0
25951,56217,0
48311,6485,0
83264,67769,0
86023,84231,0
34574,34257,0
53058,30557,0
93928,4077,0
88229,18525,0
24359,9003,0
35755,58218,0
68299,44362,0
26185,72622,0
78246,41948,0
45913,75590,0
80193,89909,0
48841,3820,0
99274,80603,0
71016,22818,0
27648,38633,0
78610,22655,0
13661,51487,0
48823,19158,0
17724,5628,0
42734,96437,0
94233,75504,0
50231,7463,0
77816,74921,0
45837,85269,0
129,29918,0
24658,52324,0
48922,76293,0
75299,1934,0
827,32364,0
14785,84720,0
53134,10303,0
99403,98149,0
45348,81422,0
64047,59193,0
78568,38144,0
1789,37978,0
16950,16044,0
16702,30752,0
56563,80671,0
82717,23603,0
40118,20701,0
63705,60342,0
28061,41556,0
38364,14456,0
45183,14363,0
72553,32902,0
88125,83373,0
18323,80661,0
47579,6634,0
75542,71368,0
53576,45863,0
55235,26914,0
44324,92129,0
51915,10701,0
10944,59413,0
58382,54642,0
48218,37934,0
52699,1560,0
69804,6995,0
80831,48072,0
64873,73274,0
16549,96090,0
55226,9307,0
20554,72492,0
85443,72255,0
26210,91153,0
98001,15159,0
41723,23846,0
24092,62504,0
56055,67404,0
19282,94480,0
12763,77190,0
26535,68304,0
65458,5382,0
4481,72465,0
22524,95029,0
48057,85144,0
70253,49016,0
66620,69101,0
85671,48904,0
94033,22595,0
51303,58416,0
72580,78916,0
91035,83272,0
24888,56209,0
37539,80627,0
35686,78979,0
52872,77669,0
54014,69383,0
57208,14894,0
1286,78930,0
4833,96355,0
74735,54385,0
3420,79642,0
44541,16689,0
77317,56453,0
11904,83512,0
22490,30420,0
81185,7249,0
67828,15088,0
26733,17454,0
14519,92380,0
48854,63583,0
47973,1492,0
30114,41515,0
71227,86348,0
17178,34711,0
33012,16189,0
78225,85061,0
97683,7409,0
67692,73526,0
21081,7301,0
73886,55722,0
48805,8142,0
15189,43897,0
58222,38829,0
87222,65093,0
72409,37900,0
17740,73331,0
24884,40576,0
40247,22795,0
97956,68057,0
47534,10644,0
44780,29410,0
78132,78291,0
76014,32010,0
34257,52020,0
65810,20175,0
64151,72678,0
1784,72533,0
15000,25302,0
5895,92276,0
27383,45739,0
15558,63380,0
82017,71103,0
75575,79386,0
93769,80171,0
88779,66877,0
80849,52784,0
59950,61845,0
43779,42695,0
76833,37629,0
34487,77082,0
94814,90772,0
36791,71924,0
10240,42210,0
78616,75236,0
95626,76032,0
14593,88819,0
12175,88465,0
86080,61190,0
51242,35995,0
62496,27131,0
78695,34724,0
47097,62424,0
14203,22727,0
59255,55,0
71491,17120,0
94760,78606,0
26390,68140,0
72094,94010,0
22670,49333,0
75869,28429,0
69972,84049,0
49841,37260,0
82045,23675,0
94514,41286,0
99336,46055,0
41641,959,0
74337,7251,0
27042,89975,0
50911,74908,0
46116,57972,0
46657,27016,0
49695,36674,0
23128,74903,0
36115,75723,0
6930,55606,0
5186,48381,0
40584,42542,0
56523,82007,0
54703,76741,0
9047,69816,0
38229,80796,0
75668,24686,0
89381,64446,0
62723,33961,0
64043,67758,0
42221,33213,0
81728,36538,0
18873,96232,0
27888,26005,0
84174,38173,0
33175,59621,0
97022,6961,0
11867,15708,0
97589,2465,0
97265,9715,0
59663,2280,0
7583,97234,0
36528,77980,0
60444,87903,0
40645,62812,0
30799,25597,0
26439,60534,0
59174,59007,0
59103,4104,0
54321,44935,0
42252,26231,0
7416,82479,0
3742,55323,0
65262,85334,0
81398,58515,0
94784,2817,0
94840,87099,0
14046,13374,0
40395,45175,0
14641,88807,0
74585,12107,0
98239,47307,0
23922,25409,0
17077,94519,0
9844,15290,0
10996,76640,0
78602,3941,0
20730,59648,0
22618,76168,0
91541,83985,0
57180,81928,0
69503,86186,0
70997,61548,0
24776,36044,0
57143,31942,0
78992,63847,0
51917,76367,0
83196,64828,0
23430,23450,0
46802,57072,0
5424,23896,0
25511,22774,0
4415,72666,0
77906,59877,0
69828,72191,0
47496,11547,0
56652,10504,0
41623,92173,0
4932,5182,0
34475,29762,0
38434,25654,0
9917,40263,0
6030,62489,0
44743,37880,0
60792,13741,0
78762,933,0
47112,43923,0
61027,90337,0
39126,42345,0
14845,50318,0
12678,932,0
91124,72443,0
53227,49415,0
83530,97337,0
99972,15475,0
37547,49308,0
91383,16961,0
61632,67633,0
92881,42982,0
23680,71697,0
19409,98250,0
49301,17529,0
53654,3851,0
55843,32042,0
43189,16042,0
68125,50843,0
32078,3789,0
60752,24254,0
39332,65435,0
30389,2490,0
1534,23926,0
34476,84779,0
37419,86922,0
55859,36831,0
29476,5980,0
26160,70234,0
26535,75373,0
39206,23839,0
92491,38820,0
58976,32501,0
25768,12019,0
83891,93427,0
64354,90581,0
39410,38415,0
71449,65587,0
59047,14213,0
78269,34059,0
49257,21584,0
84089,72266,0
88710,20753,0
7661,40351,0
28912,59249,0
52833,95002,0
69247,28831,0
73302,19379,0
8975,42963,0
42824,84209,0
51272,47174,0
90357,16312,0
32178,71212,0
52510,83350,0
40380,42531,0
9547,80905,0
26193,85274,0
76637,12438,0
78791,24200,0
65892,1946,0
45480,37028,0
63083,4431,0
55993,71958,0
95332,53803,0
91293,87037,0
68109,47983,0
72817,70850,0
81061,23383,0
55864,83607,0
52088,620,0
59288,98168,0
45910,16886,0
76126,47202,0
8614,90232,0
28026,90856,0
81206,27925,0
79259,93043,0
77735,47266,0
7086,54309,0
16579,91186,0
46859,85129,0
80949,73767,0
76935,40218,0
65864,79416,0
56033,40036,0
90693,89313,0
98626,16305,0
21346,91549,0
36363,14704,0
69717,67992,0
22728,41001,0
84962,671,0
15556,9389,0
61483,36514,0
63151,43267,0
50459,26029,0
4667,77542,0
13381,55747,0
92297,21841,0
84161,84519,0
68055,92935,0
37383,27006,0
91171,78691,0
30781,12741,0
70561,72133,0
4178,55744,0
74024,25004,0
64393,66131,0
67008,41197,0
69565,33593,0
64473,42199,0
9373,47549,0
14048,42336,0
64417,72605,0
66846,91339,0
93102,82812,0
18070,14729,0
31671,21447,0
58474,20116,0
19867,92862,0
18433,71001,0
40874,68064,0
77596,27610,0
16006,96527,0
86149,75079,0
94892,61182,0
74781,18520,0
85948,96401,0
75847,67272,0
76479,33032,0
1271,34277,0
48154,36340,0
81560,65181,0
13631,11671,0
4870,52695,0
68322,91874,0
17333,46559,0
54142,21753,0
79546,74971,0
88510,67497,0
47987,60939,0
79420,89840,0
7313,80539,0
72648,11551,0
35187,63184,0
46462,86618,0
9301,83325,0
65451,2232,0
96110,37096,0
10157,22006,0
67792,64940,0
43470,46665,0
30560,39777,0
56043,8347,0
53967,34895,0
42640,81048,0
45330,72338,0
16387,60295,0
31537,77875,0
77689,66967,0
28152,6815,0
69838,80741,0
95967,24230,0
91220,44352,0
24206,50402,0
31083,19976,0
45020,91459,0
74757,17502,0
3062,79476,0
77473,63393,0
43434,86237,0
38491,348,0
72401,48915,0
83631,13991,0
46298,70067,0
14777,56418,0
5479,35486,0
1517,40140,0
74721,93509,0
58255,50520,0
38304,40270,0
43672,15775,0
27821,17986,0
56907,16220,0
61817,3564,0
13635,3937,0
9813,57007,0
38435,65427,0
71011,99734,0
12291,21200,0
27303,18239,0
8655,80605,0
38673,42084,0
37799,88398,0
58104,65147,0
15066,87681,0
50329,27454,0
16465,9427,0
21585,26077,0
10104,69921,0
2411,71666,0
36666,40505,0
78371,13481,0
15335,85245,0
27301,68832,0
49904,35047,0
14332,71298,0
15974,3638,0
11835,55069,0
53243,4960,0
60196,88764,0
33222,68174,0
42958,43470,0
60405,55382,0
82169,64171,0
22529,76096,0
95312,85018,0
57059,31182,0
23653,41500,0
83103,44029,0
69893,36543,0
61470,43351,0
50932,59693,0
66112,62568,0
88536,70512,0
67702,10156,0
41863,6970,0
40539,13539,0
97360,54206,0
54022,73519,0
78200,53731,0
99574,18643,0
83902,92537,0
80688,60418,0
46832,60779,0
44055,34140,0
49238,49309,0
63785,30236,0
86381,86550,0
96710,63126,0
83603,6239,0
57253,83774,0
638,50330,0
30704,38725,0
49843,62595,0
114,74275,0
6886,97010,0
7561,45814,0
69639,40032,0
29099,48824,0
22814,1072,0
1452,98626,0
90581,83882,0
52537,86179,0
58214,54611,0
